GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long
1201352536,20240930,202409,2024,2024.7397,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,1,1722,172,17,4,-5.0,10,1,10,3.24675324675324,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,0,,,,,,,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,20240930,https://globalnews.ca/news/10786675/saskatchewan-election-campaigns-set-to-begin/
1201355217,20240930,202409,2024,2024.7397,FRA,CHAMPAGNE,FRA,,,,,,,,CAN,SASKATCHEWAN,CAN,,,,,,,,0,141,141,14,3,-6.5,12,2,6,0.84828497149111,4,"Saskatoon, Saskatchewan, Canada",CA,CA11,52.1333,-106.667,-573213,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,4,"Saskatoon, Saskatchewan, Canada",CA,CA11,52.1333,-106.667,-573213,20240930,https://thestarphoenix.com:443/news/local-news/tk-hed-tk
1201355219,20240930,202409,2024,2024.7397,FRA,CHAMPAGNE,FRA,,,,,,,,CAN,SASKATCHEWAN,CAN,,,,,,,,0,141,141,14,3,-6.5,6,2,6,0.84828497149111,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,20240930,https://thestarphoenix.com:443/news/local-news/tk-hed-tk
1201355651,20240930,202409,2024,2024.7397,MIL,FIGHTER PLANE,,,,,,MIL,,,,,,,,,,,,,1,195,195,19,4,-10.0,2,1,2,-4.95867768595041,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,0,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,20240930,https://news.az/news/us-worries-about-iranian-retaliation-after-idf-s-message-to-tehran
1201355652,20240930,202409,2024,2024.7397,MIL,FIGHTER PLANE,,,,,,MIL,,,,,,,,,,,,,1,195,195,19,4,-10.0,3,1,3,-4.95867768595041,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,0,,,,,,,1,Israel,IS,IS,31.5,34.75,IS,20240930,https://news.az/news/us-worries-about-iranian-retaliation-after-idf-s-message-to-tehran
1201368047,20240930,202409,2024,2024.7397,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-2.73224043715847,4,"Saskatoon, Saskatchewan, Canada",CA,CA11,52.1333,-106.667,-573213,0,,,,,,,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,20240930,https://thestarphoenix.com/news/crime/first-degree-murder-appeal-dismissed-for-man-who-killed-richard-fernuk
1201368048,20240930,202409,2024,2024.7397,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-2.73224043715847,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,0,,,,,,,4,"Saskatoon, Saskatchewan, Canada",CA,CA11,52.1333,-106.667,-573213,20240930,https://thestarphoenix.com/news/crime/first-degree-murder-appeal-dismissed-for-man-who-killed-richard-fernuk
1201368050,20240930,202409,2024,2024.7397,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-2.73224043715847,4,"Saskatoon, Saskatchewan, Canada",CA,CA11,52.1333,-106.667,-573213,0,,,,,,,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,20240930,https://thestarphoenix.com/news/crime/first-degree-murder-appeal-dismissed-for-man-who-killed-richard-fernuk
1201368051,20240930,202409,2024,2024.7397,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-2.73224043715847,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,0,,,,,,,4,"Saskatoon, Saskatchewan, Canada",CA,CA11,52.1333,-106.667,-573213,20240930,https://thestarphoenix.com/news/crime/first-degree-murder-appeal-dismissed-for-man-who-killed-richard-fernuk
1201377231,20241001,202410,2024,2024.7425,BUS,AIRLINE,,,,,,BUS,,,USA,NEW YORK,USA,,,,,,,,1,173,173,17,4,-5.0,14,2,14,-4.42187466595812,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20241001,https://coed.com/2024/09/30/delta-agents-caught-smuggling-3m-ketamine/
1201391158,20241001,202410,2024,2024.7425,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-2.29182582123759,4,"Saskatoon, Saskatchewan, Canada",CA,CA11,52.1333,-106.667,-573213,0,,,,,,,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,20241001,https://thestarphoenix.com:443/news/crime/first-degree-murder-appeal-dismissed-for-man-who-killed-richard-fernuk
1201391159,20241001,202410,2024,2024.7425,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-2.29182582123759,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,0,,,,,,,4,"Saskatoon, Saskatchewan, Canada",CA,CA11,52.1333,-106.667,-573213,20241001,https://thestarphoenix.com:443/news/crime/first-degree-murder-appeal-dismissed-for-man-who-killed-richard-fernuk
1201391162,20241001,202410,2024,2024.7425,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-2.29182582123759,4,"Saskatoon, Saskatchewan, Canada",CA,CA11,52.1333,-106.667,-573213,0,,,,,,,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,20241001,https://thestarphoenix.com:443/news/crime/first-degree-murder-appeal-dismissed-for-man-who-killed-richard-fernuk
1201391163,20241001,202410,2024,2024.7425,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-2.29182582123759,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,0,,,,,,,4,"Saskatoon, Saskatchewan, Canada",CA,CA11,52.1333,-106.667,-573213,20241001,https://thestarphoenix.com:443/news/crime/first-degree-murder-appeal-dismissed-for-man-who-killed-richard-fernuk
1201415433,20241001,202410,2024,2024.7425,ISR,ISRAEL,ISR,,,,,,,,MNCUSALAB,BOEING,USA,,,,,MNC,LAB,,0,143,143,14,3,-6.5,2,1,2,-6.120826709062,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.wsws.org/en/articles/2024/10/01/kzmv-o01.html
1201415636,20241001,202410,2024,2024.7425,MNCUSA,BOEING,USA,,,,,MNC,,,MIL,MILITARY,,,,,,MIL,,,0,141,141,14,3,-6.5,3,1,3,-6.120826709062,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,20241001,https://www.wsws.org/en/articles/2024/10/01/kzmv-o01.html
1201415637,20241001,202410,2024,2024.7425,MNCUSA,BOEING,USA,,,,,MNC,,,MNCUSALAB,BOEING,USA,,,,,MNC,LAB,,0,143,143,14,3,-6.5,3,1,3,-6.120826709062,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,20241001,https://www.wsws.org/en/articles/2024/10/01/kzmv-o01.html
1201429651,20241001,202410,2024,2024.7425,ISR,ISRAELI,ISR,,,,,,,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,0,190,190,19,4,-10.0,1,1,1,-9.20303605313094,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.firstpost.com/explainers/israel-hezbollah-conflict-is-lebanon-on-the-brink-of-a-new-war-like-in-2006-what-happened-then-13820881.html
1201429652,20241001,202410,2024,2024.7425,ISR,ISRAELI,ISR,,,,,,,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,0,190,190,19,4,-10.0,1,1,1,-9.20303605313094,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20241001,https://www.firstpost.com/explainers/israel-hezbollah-conflict-is-lebanon-on-the-brink-of-a-new-war-like-in-2006-what-happened-then-13820881.html
1201429937,20241001,202410,2024,2024.7425,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,ISRCVL,ISRAELI,ISR,,,,,CVL,,,0,190,190,19,4,-10.0,3,1,3,-9.20303605313094,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.firstpost.com/explainers/israel-hezbollah-conflict-is-lebanon-on-the-brink-of-a-new-war-like-in-2006-what-happened-then-13820881.html
1201429938,20241001,202410,2024,2024.7425,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,ISRCVL,ISRAELI,ISR,,,,,CVL,,,0,194,194,19,4,-10.0,3,1,3,-9.20303605313094,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.firstpost.com/explainers/israel-hezbollah-conflict-is-lebanon-on-the-brink-of-a-new-war-like-in-2006-what-happened-then-13820881.html
1201440168,20241001,202410,2024,2024.7425,ISR,ISRAEL,ISR,,,,,,,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,0,182,182,18,4,-9.5,2,1,2,-0.37878787878788,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.romania-insider.com/children-gaza-treatment-romanian-hospitals-2024
1201440183,20241001,202410,2024,2024.7425,ISRGOVHLH,ISRAEL,ISR,,,,,GOV,HLH,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,0,182,182,18,4,-9.5,4,1,4,-0.37878787878788,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.romania-insider.com/children-gaza-treatment-romanian-hospitals-2024
1201440445,20241001,202410,2024,2024.7425,PSEGOVHLH,GAZA,PSE,,,,,GOV,HLH,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,0,182,182,18,4,-9.5,4,1,4,-0.37878787878788,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.romania-insider.com/children-gaza-treatment-romanian-hospitals-2024
1201443903,20241001,202410,2024,2024.7425,SAU,SAUDI ARABIA,SAU,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,193,193,19,4,-10.0,4,1,4,-4.81400437636761,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,20241001,https://www.lbc.co.uk/news/disabled-journalist-frank-gardner-crawl-plane-floor-toilet/
1201449875,20241001,202410,2024,2024.7425,MED,JOURNALIST,,,,,,MED,,,BUS,AIRLINE,,,,,,BUS,,,1,172,172,17,4,-5.0,9,2,9,-4.69474669389784,4,"Warsaw, (PL67), Poland",PL,PL67,52.25,21.0,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,52.25,21.0,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,52.25,21.0,-534433,20241001,https://www.dailymail.co.uk/news/article-13910441/disabled-bbc-journalist-crawl-toilet-seat-polish-airline-wheelchair.html
1201450013,20241001,202410,2024,2024.7425,POLMED,POLAND,POL,,,,,MED,,,BUS,AIRLINE,,,,,,BUS,,,1,172,172,17,4,-5.0,2,1,2,-4.17028670721112,4,"Warsaw, (PL67), Poland",PL,PL67,52.25,21.0,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,52.25,21.0,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,52.25,21.0,-534433,20241001,https://www.dailymail.co.uk/news/article-13910441/disabled-bbc-journalist-crawl-toilet-seat-polish-airline-wheelchair.html
1201457321,20241001,202410,2024,2024.7425,ISR,ISRAELI,ISR,,,,,,,,MIL,FIGHTER JET,,,,,,MIL,,,1,195,195,19,4,-10.0,2,1,2,-9.64467005076145,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Hudaydah, Al ?udaydah, Yemen",YM,YM08,14.7978,42.9545,-3183075,20241001,https://www.globalsecurity.org/military/library/news/2024/09/mil-240930-presstv19.htm
1201457389,20241001,202410,2024,2024.7425,ISRMIL,ISRAELI,ISR,,,,,MIL,,,MIL,FIGHTER JET,,,,,,MIL,,,1,195,195,19,4,-10.0,3,1,3,-9.64467005076145,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.globalsecurity.org/military/library/news/2024/09/mil-240930-presstv19.htm
1201457702,20241001,202410,2024,2024.7425,MIL,FIGHTER JET,,,,,,MIL,,,,,,,,,,,,,1,195,195,19,4,-10.0,23,4,23,-8.13219489640058,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,0,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.globalsecurity.org/military/library/news/2024/09/mil-240930-presstv19.htm
1201462934,20241001,202410,2024,2024.7425,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,0,190,190,19,4,-10.0,1,1,1,0.24752475247524,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,27.25,80.75,-2113996,0,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,27.25,80.75,-2113996,20241001,https://www.independent.co.uk/asia/india/jacinta-kerketta-usaid-room-to-read-india-author-award-b2621234.html
1201462935,20241001,202410,2024,2024.7425,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,0,190,190,19,4,-10.0,3,1,3,0.24752475247524,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,27.25,80.75,-2113996,0,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.independent.co.uk/asia/india/jacinta-kerketta-usaid-room-to-read-india-author-award-b2621234.html
1201462936,20241001,202410,2024,2024.7425,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,0,190,190,19,4,-10.0,1,1,1,0.24752475247524,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,0,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.independent.co.uk/asia/india/jacinta-kerketta-usaid-room-to-read-india-author-award-b2621234.html
1201463082,20241001,202410,2024,2024.7425,PSE,PALESTINE,PSE,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,0,190,190,19,4,-10.0,1,1,1,0.24752475247524,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,27.25,80.75,-2113996,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,27.25,80.75,-2113996,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,27.25,80.75,-2113996,20241001,https://www.independent.co.uk/asia/india/jacinta-kerketta-usaid-room-to-read-india-author-award-b2621234.html
1201463083,20241001,202410,2024,2024.7425,PSE,PALESTINE,PSE,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,0,190,190,19,4,-10.0,3,1,3,0.24752475247524,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,27.25,80.75,-2113996,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,27.25,80.75,-2113996,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.independent.co.uk/asia/india/jacinta-kerketta-usaid-room-to-read-india-author-award-b2621234.html
1201463084,20241001,202410,2024,2024.7425,PSE,PALESTINE,PSE,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,0,190,190,19,4,-10.0,1,1,1,0.24752475247524,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.independent.co.uk/asia/india/jacinta-kerketta-usaid-room-to-read-india-author-award-b2621234.html
1201482727,20241001,202410,2024,2024.7425,MIL,MILITARY TRANSPORT PLANE,,,,,,MIL,,,GRC,GREECE,GRC,,,,,,,,0,174,174,17,4,-5.0,22,11,22,-4.75401110967959,1,Jordan,JO,JO,31.0,36.0,JO,1,Greece,GR,GR,39.0,22.0,GR,1,Jordan,JO,JO,31.0,36.0,JO,20241001,https://www.yahoo.com/news/evacuations-lebanon-know-114324032.html
1201482735,20241001,202410,2024,2024.7425,MIL,MILITARY TRANSPORT PLANE,,,,,,MIL,,,JOR,JORDAN,JOR,,,,,,,,0,174,174,17,4,-5.0,22,11,22,-4.75401110967959,1,Jordan,JO,JO,31.0,36.0,JO,1,Jordan,JO,JO,31.0,36.0,JO,1,Jordan,JO,JO,31.0,36.0,JO,20241001,https://www.yahoo.com/news/evacuations-lebanon-know-114324032.html
1201487838,20241001,202410,2024,2024.7425,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,,,,,,,,,,,0,173,173,17,4,-5.0,40,8,40,-4.73822662761098,4,"Jendouba, Jundubah, Tunisia",TS,TS06,36.5011,8.78024,-726045,0,,,,,,,4,"Jendouba, Jundubah, Tunisia",TS,TS06,36.5011,8.78024,-726045,20241001,https://www.ibtimes.com/tunisia-presidential-candidate-gets-heavier-jail-term-ahead-vote-3745121
1201487840,20241001,202410,2024,2024.7425,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,TUN,TUNISIA,TUN,,,,,,,,0,173,173,17,4,-5.0,16,8,16,-4.73822662761098,4,"Jendouba, Jundubah, Tunisia",TS,TS06,36.5011,8.78024,-726045,4,"Jendouba, Jundubah, Tunisia",TS,TS06,36.5011,8.78024,-726045,4,"Jendouba, Jundubah, Tunisia",TS,TS06,36.5011,8.78024,-726045,20241001,https://www.ibtimes.com/tunisia-presidential-candidate-gets-heavier-jail-term-ahead-vote-3745121
1201489581,20241001,202410,2024,2024.7425,CAN,SASKATCHEWAN,CAN,,,,,,,,LEG,LEGISLATURE,,,,,,LEG,,,0,1722,172,17,4,-5.0,5,1,5,0.74074074074074,0,,,,,,,0,,,,,,,0,,,,,,,20241001,https://www.620ckrm.com/2024/10/01/who-will-be-premier-four-weeks-from-now-race-tighter-than-usual/
1201495717,20241001,202410,2024,2024.7425,MED,WAR CORRESPONDENT,,,,,,MED,,,BUS,AIRLINE,,,,,,BUS,,,1,172,172,17,4,-5.0,6,1,6,-5.21920668058455,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20241001,https://nypost.com/2024/10/01/world-news/lot-polish-airlines-forces-bbcs-frank-gardner-to-crawl-to-bathroom-over-lack-of-wheelchairs/
1201495718,20241001,202410,2024,2024.7425,MED,WAR CORRESPONDENT,,,,,,MED,,,BUS,AIRLINE,,,,,,BUS,,,1,172,172,17,4,-5.0,1,1,1,-5.21920668058455,4,"Warsaw, (PL67), Poland",PL,PL67,52.25,21.0,-534433,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20241001,https://nypost.com/2024/10/01/world-news/lot-polish-airlines-forces-bbcs-frank-gardner-to-crawl-to-bathroom-over-lack-of-wheelchairs/
1201498319,20241001,202410,2024,2024.7425,KOR,SOUTH KOREAN,KOR,,,,,,,,MIL,FIGHTER JET,,,,,,MIL,,,1,193,193,19,4,-10.0,4,1,4,-4.79323308270676,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20241001,https://nationalinterest.org/blog/buzz/navy-attack-submarine-smashed-underwater-mountain-high-speed-207682
1201498324,20241001,202410,2024,2024.7425,KORMIL,SOUTH KOREAN,KOR,,,,,MIL,,,MIL,FIGHTER JET,,,,,,MIL,,,1,193,193,19,4,-10.0,6,1,6,-4.79323308270676,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20241001,https://nationalinterest.org/blog/buzz/navy-attack-submarine-smashed-underwater-mountain-high-speed-207682
1201498390,20241001,202410,2024,2024.7425,MED,JOURNALIST,,,,,,MED,,,BUS,AIRLINE,,,,,,BUS,,,1,172,172,17,4,-5.0,6,1,6,-4.41826215022091,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,Saudi Arabia,SA,SA,25.0,45.0,SA,1,Saudi Arabia,SA,SA,25.0,45.0,SA,20241001,https://www.express.co.uk/news/uk/1955798/disabled-bbc-journalist-crawl-floor-plane-wheelchair-ban
1201498391,20241001,202410,2024,2024.7425,MED,JOURNALIST,,,,,,MED,,,BUS,AIRLINE,,,,,,BUS,,,1,172,172,17,4,-5.0,4,1,4,-4.41826215022091,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,20241001,https://www.express.co.uk/news/uk/1955798/disabled-bbc-journalist-crawl-floor-plane-wheelchair-ban
1201514836,20241001,202410,2024,2024.7425,MIL,JET FIGHTER,,,,,,MIL,,,,,,,,,,,,,1,195,195,19,4,-10.0,10,1,10,-6.59340659340659,0,,,,,,,0,,,,,,,0,,,,,,,20241001,https://www.bnionline.net/en/news/scores-homes-reduced-ashes-maungdaw-airstrikes
1201521168,20241001,202410,2024,2024.7425,GBR,UNITED KINGDOM,GBR,,,,,,,,MIL,MILITARY TRANSPORT PLANE,,,,,,MIL,,,0,192,192,19,4,-9.5,2,1,2,-2.74294670846395,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,1,Iran,IR,IR,32.0,53.0,IR,20241001,https://www.nakedcapitalism.com/2024/10/john-mearsheimer-is-not-very-impressed-with-israels-shock-and-awe-campaign-against.html
1201521169,20241001,202410,2024,2024.7425,GBR,UNITED KINGDOM,GBR,,,,,,,,MIL,MILITARY TRANSPORT PLANE,,,,,,MIL,,,0,192,192,19,4,-9.5,8,1,8,-2.74294670846395,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20241001,https://www.nakedcapitalism.com/2024/10/john-mearsheimer-is-not-very-impressed-with-israels-shock-and-awe-campaign-against.html
1201538246,20241001,202410,2024,2024.7425,COP,POLICE,,,,,,COP,,,CRM,SNATCHER,,,,,,CRM,,,1,173,173,17,4,-5.0,4,1,4,-3.1496062992126,4,"Sultanpura, Uttar Pradesh, India",IN,IN36,26.4138,79.1326,10454624,4,"Sultanpura, Uttar Pradesh, India",IN,IN36,26.4138,79.1326,10454624,4,"Sultanpura, Uttar Pradesh, India",IN,IN36,26.4138,79.1326,10454624,20241001,https://timesofindia.indiatimes.com/city/vadodara/loan-troubles-lead-to-gold-chain-snatching-in-vadodara/articleshow/113859380.cms
1201538744,20241001,202410,2024,2024.7425,IND,VADODARA,IND,,,,,,,,CRM,SNATCHER,,,,,,CRM,,,1,173,173,17,4,-5.0,6,1,6,-3.1496062992126,4,"Sultanpura, Uttar Pradesh, India",IN,IN36,26.4138,79.1326,10454624,4,"Sultanpura, Uttar Pradesh, India",IN,IN36,26.4138,79.1326,10454624,4,"Sultanpura, Uttar Pradesh, India",IN,IN36,26.4138,79.1326,10454624,20241001,https://timesofindia.indiatimes.com/city/vadodara/loan-troubles-lead-to-gold-chain-snatching-in-vadodara/articleshow/113859380.cms
1201539087,20241001,202410,2024,2024.7425,MIL,FIGHTER JET,,,,,,MIL,,,,,,,,,,,,,1,193,193,19,4,-10.0,2,1,2,-3.36842105263158,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,0,,,,,,,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,20241001,https://thehill.com/policy/defense/4909403-russian-fighter-encounter-unsafe-alaska/
